zone_id,ndvi_mean,ndvi_std,sar_vv_mean,sar_vh_mean,lst_mean,rain_mean
1326,0.5319,0.091,-9.9338,-16.8999,31.5059,970.7668
1327,0.6574,0.0844,-8.2689,-15.0061,30.8009,971.4869
1328,0.5702,0.0845,-9.3258,-15.029,30.9947,972.2228
1329,0.5206,0.0957,-9.5242,-15.6667,30.3073,972.9672
1330,0.5797,0.0909,-8.7033,-13.953,31.6483,973.7118
1331,0.5326,0.0838,-7.6797,-13.3716,32.4387,974.4474
1332,0.5213,0.0942,-8.239,-14.0893,30.9246,975.164
1333,0.5491,0.1031,-9.3529,-15.8638,32.1717,975.8507
1334,0.4708,0.0974,-8.2838,-14.038,31.5283,976.4959
1335,0.5331,0.0828,-10.7138,-17.3517,30.4993,977.0874
1336,0.5928,0.1116,-9.5954,-14.9428,31.0065,977.6126
1337,0.5329,0.0666,-9.7286,-15.5175,30.9451,978.0584
1338,0.4978,0.0934,-9.0845,-15.4969,31.2967,978.4114
1339,0.4918,0.0905,-9.3872,-14.9849,31.699,978.6581
1340,0.4956,0.0986,-9.4152,-14.2944,32.5115,978.7852
1341,0.5022,0.1021,-9.517,-15.6258,30.4937,978.7793
1342,0.4982,0.1073,-9.4318,-15.1566,31.0084,978.6276
1343,0.5514,0.0834,,-15.3022,30.7066,978.3176
1344,0.4472,0.0969,-9.463,-15.4203,30.4278,977.8375
1345,0.5531,0.09,-9.8684,-16.6221,31.1909,977.1765
1346,0.5057,0.0648,-9.3718,-15.372,31.0818,976.3245
1347,0.5385,0.1056,-9.0775,-15.0557,29.9435,975.2728
1348,0.4809,0.063,-10.2207,-15.3212,30.9983,974.0139
1349,0.5816,0.0826,-9.8527,-16.7502,30.226,972.5415
1350,0.5808,0.0796,-8.8964,-15.0368,30.9255,970.8513
1351,0.5716,0.0755,-10.7198,-16.0758,31.6577,968.9404
1352,0.4746,0.0635,-8.3963,-14.5172,31.161,966.8077
1353,0.5701,0.0767,-10.9046,-16.9902,30.9873,964.4543
1354,0.5544,0.0455,-10.0934,-16.51,30.5724,961.883
1355,0.4747,0.0609,-10.5519,-17.0182,30.9506,959.0988
1356,0.5382,0.0525,-8.007,-14.9199,31.2819,956.1089
1357,0.5534,,-10.1171,-16.4317,31.2687,952.9223
1358,0.56,0.0601,-10.0639,-16.5586,30.9902,949.5507
1359,0.5431,0.0659,-9.9011,-15.8421,31.2529,946.0075
1360,0.5451,0.0471,-9.4623,-15.8562,30.4185,942.3085
1361,0.5891,0.0591,-9.7297,-15.9695,30.8668,938.4715
1362,0.5751,0.0491,-9.496,-15.7221,31.8436,934.5163
1363,0.4064,0.0367,-12.1315,-18.1556,32.0479,930.4646
1364,0.5027,0.0436,-9.1773,-15.4416,31.7339,926.34
1365,0.5023,0.0425,-9.1214,-15.6523,32.7107,922.1677
1366,0.4314,0.0375,-8.2161,-14.1732,32.2833,917.9744
1367,0.4972,0.051,-7.9108,-13.377,32.0021,913.7883
1368,0.5346,0.049,-9.0203,-14.956,31.5809,909.6387
1369,0.4316,0.0276,-8.1313,-14.4362,33.3525,905.5557
1370,0.4784,,-9.583,-15.6446,33.1323,901.5704
1371,0.4176,0.0536,-8.0097,-15.035,33.9328,897.7142
1372,0.4162,,-9.0089,-15.0786,34.3389,894.0188
1373,0.4905,0.0549,-9.4325,-15.6327,32.451,890.516
1374,0.3978,0.0623,-8.5746,-15.0413,32.6348,887.2373
1375,0.4258,0.0396,-7.2556,-13.6316,31.8658,884.2135
1376,0.32,0.04,-8.1903,-14.3954,34.3075,881.4747
1377,0.4569,0.0792,-7.107,-12.6108,34.3156,879.0502
1378,0.3942,0.0657,-8.8831,-14.3371,34.1367,876.9674
1379,0.3505,0.0589,-7.437,-13.9011,33.4878,875.2526
1380,0.6443,0.0623,-9.0653,-15.3243,30.5834,965.0617
1381,0.5557,0.0703,-8.3361,-14.5824,30.8931,965.5092
1382,0.6501,0.0651,-8.3245,-13.9197,31.3892,966.0086
1383,0.5807,0.0928,-7.9588,-13.8861,31.2115,966.5585
1384,0.5765,0.0755,-8.2866,-14.2402,31.5641,967.156
1385,0.5562,0.1004,-9.0867,-14.8186,31.1986,967.7975
1386,0.5442,0.0848,-7.8081,-14.1063,32.0777,968.478
1387,0.5872,0.0792,-7.1526,-12.4706,31.8316,969.1914
1388,0.562,0.0885,-9.0388,-15.0397,30.8119,969.9305
1389,0.5708,0.0638,-10.0816,-16.5096,32.4165,970.687
1390,0.5379,0.0952,-8.263,-14.3778,32.3647,971.4516
1391,0.553,,-8.983,-14.3671,31.9425,972.214
1392,0.5105,,-8.8846,-15.0972,31.8534,972.9628
1393,0.6119,0.0765,-8.4016,-13.9268,32.6901,973.686
1394,0.4562,0.1134,-9.2828,-15.5954,30.7137,974.3707
1395,0.5662,0.1093,-9.2072,-15.5901,32.4266,975.0036
1396,0.5681,0.1142,-9.1492,-14.8194,31.3746,975.5708
1397,0.4775,0.098,-7.9717,-14.4087,32.2872,976.0579
1398,0.5996,0.1099,-9.2022,-14.7909,31.6643,976.4505
1399,0.5498,0.079,-10.293,-16.1172,30.8016,976.7341
1400,0.5488,0.1039,-10.3377,-16.7745,31.1995,976.8943
1401,0.5117,0.0845,-9.3435,-15.3792,32.0563,976.9169
1402,0.5029,0.0721,-10.4287,-16.7031,31.2602,976.7883
1403,0.5046,0.0764,-10.8407,-16.6662,30.9552,976.4954
1404,0.5304,0.0878,-9.1427,-14.1988,30.8929,976.0259
1405,0.5728,0.0755,-9.1576,-15.3429,31.5983,975.3686
1406,0.5262,0.0875,-10.0466,-15.7798,32.2093,974.5132
1407,0.4848,0.0587,-9.5565,-15.5443,29.8245,973.451
1408,0.5565,0.0523,-9.6719,-15.6599,32.745,972.1744
1409,0.5626,0.0916,-9.3628,-15.4454,,970.6777
1410,0.5541,0.0833,-9.3741,-15.8028,31.3453,968.9567
1411,0.5595,0.0571,-11.9463,-17.7787,30.7148,967.0093
1412,0.5204,0.067,-10.0483,-16.1927,30.9638,964.8351
1413,0.4953,0.0767,-9.4263,-15.8787,31.0817,962.436
1414,0.4984,0.067,-10.1443,-15.6372,30.3487,959.8158
1415,0.4678,0.0613,-9.753,-15.7035,30.519,956.9808
1416,0.5423,0.0704,-9.1385,-15.2525,31.7503,953.9392
1417,0.5284,0.0464,-9.6229,-14.9529,30.1584,950.7018
1418,0.5124,0.0536,-8.422,-15.3401,31.418,947.2813
1419,0.4093,0.0513,-8.6602,-14.0238,31.008,943.693
1420,0.4744,,-9.5836,-16.0237,30.744,939.9541
1421,0.5651,,-9.5685,-15.4627,32.6066,936.084
1422,,0.0485,-11.6068,-17.9008,30.9663,932.1042
1423,0.5243,0.0472,-9.5005,-15.962,30.9883,928.0382
1424,0.4479,0.0337,-10.232,-15.5751,31.6926,923.9109
1425,0.5539,0.0556,-8.881,-13.9529,31.4923,919.7494
1426,0.4826,0.0342,-8.8437,-14.9543,32.1149,915.5817
1427,0.4913,0.0436,-8.3182,-14.1504,32.3699,911.4376
1428,0.5634,0.0431,-7.6682,-13.6397,32.5897,907.3474
1429,0.5211,0.0517,,-13.8552,32.552,903.3428
1430,0.4377,0.023,-6.7931,-13.8497,32.3862,899.4557
1431,0.4152,0.0604,-8.3549,-14.1664,33.3768,895.7184
1432,0.4145,0.043,-9.519,-15.8825,33.1074,892.1635
1433,0.4362,0.0675,-8.8579,-16.0358,33.0596,888.8232
1434,0.3995,0.049,-8.6523,-14.8326,,885.7293
1435,0.3758,,,-12.9116,33.6387,882.9128
1436,0.438,0.0819,-9.0326,-15.3606,34.5353,880.4037
1437,0.3625,0.0579,-8.4895,-14.0941,34.7766,878.2308
1438,0.447,0.0786,-8.3677,-13.7684,34.9638,876.4212
1439,0.3467,,-8.5971,-14.6035,34.7452,875.0
1440,0.6864,0.0808,-7.8813,-13.8211,30.8387,962.8719
1441,0.62,0.0796,-7.9969,-14.855,30.945,963.265
1442,0.6349,0.0917,-7.5649,-13.923,30.9722,963.7238
1443,0.5582,0.076,-8.7603,-14.3068,29.9438,964.2462
1444,0.5441,0.0749,-7.5397,-13.5094,31.7897,964.829
1445,0.588,0.0813,-9.6082,-15.4245,31.6079,965.4677
1446,0.6009,0.0923,-9.6517,-15.5851,32.0472,966.1563
1447,0.5551,0.0904,-9.5445,-14.4485,31.5598,966.8878
1448,0.4947,0.1032,-8.6065,-14.8218,,967.654
1449,0.485,0.1118,-7.7,-12.8973,30.9212,968.4453
1450,0.4762,0.0856,-9.1985,-15.1317,31.0857,969.2511
1451,0.457,0.0893,-9.1592,-14.3121,30.3284,970.0599
1452,0.5273,0.0815,-9.0171,-15.6296,31.7482,970.8591
1453,0.5637,0.1234,-8.4571,-14.3648,31.3681,971.6352
1454,0.5147,0.1028,-9.3721,-15.569,31.2812,972.3742
1455,0.422,0.1046,-9.4941,-15.4244,32.0053,973.0614
1456,0.5026,0.0823,-10.2227,-15.6115,31.521,973.6816
1457,0.5022,0.0975,-9.6834,-15.494,30.8797,974.2193
1458,0.5917,0.1026,-8.3634,-13.7532,33.2224,974.6589
1459,0.4493,0.0922,-9.3104,-15.6455,31.6231,974.9851
1460,0.4921,0.1066,-10.0504,-16.4618,30.9404,975.1823
1461,0.5767,0.1196,-8.5415,-14.5334,31.1297,975.2357
1462,0.5275,0.0786,-10.066,-16.0853,31.3669,975.131
1463,0.5335,0.0755,-8.524,-14.6169,31.3041,974.8546
1464,0.5173,0.075,-8.5929,-15.0722,32.1296,974.3938
1465,0.5278,0.1024,-9.7198,-15.1205,31.2418,973.7371
1466,0.5477,0.0931,-11.0046,-17.1861,32.3472,972.8743
1467,0.4863,0.0764,-8.007,-13.294,30.9241,971.7966
1468,0.5558,0.0758,-9.5528,-15.5465,31.3949,970.4969
1469,,0.0629,-10.1366,-15.8124,31.7152,968.9699
1470,0.5374,0.0807,-9.1178,-14.839,31.7906,967.2119
1471,0.5328,0.0628,-9.3165,-15.7286,31.8417,965.2216
1472,0.502,0.0616,-8.8154,-14.6318,30.883,962.9997
1473,0.5264,0.0695,-10.3701,-15.4059,31.0459,960.5489
1474,0.5025,0.0576,-9.5521,-15.4263,29.5767,957.8744
1475,0.4841,0.0547,,-16.2623,30.9745,954.9836
1476,0.5117,0.0556,-9.1798,-14.8332,31.7878,951.8864
1477,0.48,0.063,-9.6716,-15.5181,31.7253,948.595
1478,,0.0715,-9.3612,-15.268,31.203,945.1236
1479,0.4725,0.0572,-9.6291,-15.3554,32.3555,941.4893
1480,0.543,0.0585,-9.6327,-15.2511,31.1999,937.7108
1481,0.4626,,-10.0413,-16.7174,31.1077,933.8095
1482,0.4817,0.0385,-8.6252,-14.5015,31.3759,929.8084
1483,0.4731,0.0542,-7.9735,-14.0656,,925.7325
1484,0.5441,0.0481,-9.5165,-15.7123,32.3028,921.6088
1485,0.4965,0.029,-8.5335,-13.8855,32.254,917.4656
1486,0.4664,0.0423,-8.5362,-14.9028,32.6069,913.3326
1487,0.4856,0.0457,-8.7828,-15.4802,32.1598,909.2408
1488,0.3717,0.0413,-9.9207,-15.5229,32.5471,905.2219
1489,0.4439,0.0662,-9.655,-16.3652,31.453,901.3086
1490,0.5147,0.0554,-9.158,-16.122,33.167,897.5338
1491,0.4289,0.0676,-10.1704,-15.7162,33.1831,893.9306
1492,0.4147,0.0559,,-13.1867,32.6459,890.532
1493,0.4221,0.0556,-8.0402,-13.8038,33.4238,887.3707
1494,0.424,0.0454,-8.3095,-14.5308,33.5086,884.4785
1495,0.2962,0.0589,-9.9993,-16.6915,34.8932,881.8865
1496,0.2968,0.0612,-9.6787,-16.2716,33.3622,879.6243
1497,0.3606,0.0471,-8.2056,-14.3417,34.3531,877.72
1498,0.3118,,-6.6238,-13.26,33.6447,876.2
1499,0.3815,0.0647,-8.768,-14.6145,34.0974,875.0884
1500,0.5956,0.0831,-7.8315,-14.0627,31.2177,960.5344
1501,0.5214,0.0864,-8.8927,-14.8001,31.0669,960.9005
1502,0.5388,0.0766,-8.4598,-14.3822,31.3223,961.3461
1503,0.4704,0.0917,-7.5366,-13.3432,31.6468,961.8682
1504,0.5622,0.0862,-8.7985,-14.5487,31.2606,962.4629
1505,0.5556,,-9.0961,-15.268,32.1847,963.1245
1506,0.5381,0.0866,-7.4404,-13.3484,31.5555,963.8461
1507,0.5906,0.1071,-8.5775,-14.4595,31.7518,964.6195
1508,0.5884,0.0754,-7.7878,-15.0023,32.0855,965.4351
1509,0.5271,0.0981,-9.2629,-14.9397,32.0499,966.2821
1510,0.4427,0.1167,-7.6497,-13.5748,32.3322,967.1487
1511,0.5476,0.0892,-8.6222,-14.3402,32.155,968.0217
1512,0.5406,0.0987,-8.5641,-15.2075,32.2531,968.8873
1513,0.5269,0.0831,-8.8814,-15.0393,31.7715,969.7306
1514,0.5507,0.1181,-9.4687,-16.0145,31.3095,970.5363
1515,0.4623,0.0971,-9.1453,-14.773,31.0681,971.2881
1516,0.5874,0.0979,-9.5785,-16.2811,30.8869,971.9699
1517,,0.1126,-8.5371,-15.0014,32.9036,972.5649
1518,,0.103,-9.5462,-15.2791,30.468,973.0566
1519,0.4375,0.083,-10.6578,-16.9725,32.4559,973.4284
1520,0.4681,0.0841,-10.8776,-17.3418,31.1868,973.6641
1521,0.5668,0.0959,-10.9846,-16.5313,32.328,973.7483
1522,0.4968,0.0804,,-14.699,30.2298,973.666
1523,0.5422,0.0602,-10.6462,-16.2851,31.3453,973.4032
1524,0.5197,0.0826,-9.5357,-15.1114,32.2952,972.947
1525,0.5078,0.063,-9.7097,-15.8255,31.7899,972.286
1526,0.5684,0.0975,-9.9055,-16.0078,31.103,971.41
1527,0.5062,0.0776,-9.5289,-15.853,30.0884,970.3105
1528,0.4461,0.062,-9.7696,-15.6857,30.4163,968.9808
1529,0.4867,0.0618,-12.071,-18.3349,32.007,967.4163
1530,0.5421,0.0449,-10.1591,-16.3757,30.9374,965.6141
1531,0.5368,0.0518,-9.5473,-15.2473,31.0862,963.5739
1532,0.4588,0.0747,-8.5523,-13.96,31.2934,961.2974
1533,0.4926,0.0869,-8.4828,-14.2837,30.3475,958.7887
1534,0.4978,0.0665,-10.8804,-15.9832,31.3919,956.0542
1535,0.5053,0.0546,-10.0185,-16.3713,30.9272,953.103
1536,0.4632,,-10.9319,-17.8509,31.3999,949.9463
1537,0.4907,0.0405,-8.3954,-14.0381,30.9351,946.598
1538,0.4835,0.0751,-8.7262,-15.1121,30.4099,943.0743
1539,0.5397,0.0468,-9.1748,-15.3117,31.1826,939.3937
1540,0.5366,0.0734,-9.2358,-16.1207,31.9219,935.577
1541,0.493,0.0639,-8.1731,-14.6227,31.885,931.647
1542,0.477,0.0256,-8.2141,-14.9652,,927.6287
1543,0.4914,0.0382,-8.1601,-14.3773,32.4451,923.5488
1544,0.4456,0.0381,-8.6236,-14.8208,31.9289,919.4358
1545,0.424,0.0454,-9.1708,-15.1258,32.239,915.3196
1546,0.4234,0.046,-8.1817,-13.5618,32.0798,911.2313
1547,0.426,0.0834,-8.0492,-13.7107,33.1108,907.2032
1548,,0.0355,-8.765,-15.5761,,903.2683
1549,0.4371,0.0523,-8.8091,-14.5051,32.556,899.4601
1550,0.4488,0.0584,-7.5433,-13.4874,32.1777,895.8124
1551,0.3448,0.0526,-7.0478,-13.0968,33.9158,892.3588
1552,0.3976,0.0558,-8.9163,-14.9277,32.9871,889.1328
1553,0.376,0.0439,-8.4746,-14.3723,33.6548,886.1672
1554,0.3866,0.0599,-7.9406,-14.2865,35.1968,883.4939
1555,0.3606,0.0671,-7.8006,-13.8917,34.4337,881.1433
1556,0.2912,0.0673,-8.5881,-13.9961,35.0791,879.1448
1557,0.2873,0.0727,-6.6561,-13.0081,33.9397,877.5256
1558,0.3277,0.0854,-7.8309,-14.3458,35.0443,876.3109
1559,0.3569,0.0823,-7.7622,-13.7931,34.5441,875.5236
1560,0.5124,0.0811,-7.1126,-13.6779,,958.0951
1561,0.6053,0.0689,-8.8721,-15.7335,32.6237,958.462
1562,0.6299,0.0782,,-14.7581,31.3719,958.9216
1563,0.5672,0.0851,-9.5292,-14.8049,31.6668,959.4702
1564,,0.0929,-8.6849,-14.7042,31.2172,960.1026
1565,0.5282,0.0861,-9.7673,-15.678,32.3831,960.812
1566,0.5437,0.0823,,-15.0805,31.5912,961.5903
1567,0.4764,0.0808,-8.3232,-14.1042,32.6052,962.4279
1568,0.4407,0.0764,-8.9337,-14.887,31.0521,963.3138
1569,0.5661,0.0944,-8.8519,-15.1844,32.4081,964.2358
1570,0.4835,0.0802,-8.2279,-14.1378,31.7164,965.1804
1571,0.4998,0.0863,-9.8162,-15.7311,32.5517,966.1333
1572,0.4584,0.0937,-8.8189,-15.3486,32.1037,967.079
1573,0.4539,0.0822,-8.5005,-14.3345,31.7774,968.0013
1574,0.5005,0.1023,-10.566,-15.9674,31.8427,968.8834
1575,0.4761,0.106,-8.6734,-14.7874,31.5305,969.7079
1576,0.5188,0.0895,-10.6419,-17.0757,32.5007,970.4572
1577,0.5208,0.0896,-9.477,-15.5658,31.3184,971.1137
1578,0.5151,0.0999,-10.3918,-15.9645,31.7305,971.6596
1579,0.5118,0.0832,-8.3912,-15.0043,32.036,972.0777
1580,0.5658,0.0805,-10.5328,-16.2435,32.7313,972.3511
1581,0.4608,0.1022,-10.9931,-17.3321,31.6897,972.4635
1582,0.5024,0.0962,-9.626,-15.505,31.481,972.3998
1583,0.5513,0.0905,-10.1165,-16.3987,31.7225,972.1457
1584,0.5581,0.0919,-11.0345,-17.318,30.248,971.6884
1585,0.4522,0.0546,-9.447,-14.6855,30.7102,971.0163
1586,0.4981,0.0919,-11.4888,-18.1933,31.1464,970.1196
1587,0.5665,0.0778,-10.7431,-16.5004,30.8922,968.9905
1588,0.5338,0.0825,-10.3831,-15.5174,30.3154,967.6228
1589,0.5224,0.0724,-9.2799,-14.9371,31.7551,966.0127
1590,0.5067,0.0658,-8.8739,-15.5394,31.3706,964.1585
1591,,0.0594,-9.0065,-15.6473,31.2839,962.0607
1592,0.5273,0.0647,-9.9797,-16.3556,30.78,959.7226
1593,0.5051,0.0543,-11.7577,-17.6787,31.2529,957.1495
1594,0.5124,0.0664,-9.4524,-15.3394,31.5357,954.3495
1595,0.5155,0.0349,-8.529,-15.1649,31.1032,951.3332
1596,,0.0457,-8.6506,-15.087,31.5776,948.1137
1597,0.5282,0.0752,-9.1918,-15.5976,30.8956,944.7064
1598,0.6197,0.0418,-10.4317,-16.522,31.5078,941.1296
1599,0.4275,0.0453,-9.8124,-14.82,32.2243,937.4034
1600,0.5063,0.0367,-7.7524,-14.219,32.3806,933.5504
1601,0.4569,0.0507,-10.3364,-16.8249,32.553,929.5955
1602,0.5037,0.0375,-10.0223,-16.5889,32.0547,925.5652
1603,0.475,0.044,-8.2497,-13.9319,32.0403,921.488
1604,0.4955,0.0566,-9.2482,-15.2688,31.9,917.394
1605,0.5032,0.0384,-9.7493,-16.1974,31.2417,913.3144
1606,0.4545,0.057,-7.4846,-13.666,31.6837,909.282
1607,0.4822,0.0583,-8.2449,-14.6407,32.5607,905.33
1608,0.3327,0.0622,-8.8308,-14.6829,32.7722,901.4926
1609,0.4793,0.0527,-9.3598,-14.0176,33.8634,897.804
1610,0.4195,0.0915,-6.7302,-12.4548,33.9855,894.2987
1611,0.4362,0.067,-8.3212,-14.3676,32.9654,891.0109
1612,0.3327,0.0603,-7.1266,-13.459,34.0472,887.974
1613,0.3365,0.048,-7.4827,-14.1544,33.4455,885.2209
1614,0.3639,0.0596,-8.5787,-14.2119,34.3117,882.7831
1615,0.3458,0.0803,-8.5487,-14.209,34.5492,880.6907
1616,0.3464,0.0862,-6.9702,-13.2032,34.9658,878.9721
1617,0.3674,0.086,-6.9592,-12.3526,34.0697,877.6534
1618,0.2428,0.0803,-9.6462,-15.6357,35.1069,876.7587
1619,0.3421,0.0584,-7.734,-13.3466,33.4944,876.3092
1620,0.5935,0.0881,-8.6191,-14.471,32.2771,955.6005
1621,0.5757,0.0699,-9.3489,-15.4375,31.6186,955.9958
1622,0.5159,0.0693,-8.3222,-14.7996,31.7539,956.4964
1623,0.586,0.0922,-9.6297,-15.7025,30.6436,957.0975
1624,0.4608,0.0975,-8.9505,-14.5295,31.7298,957.7924
1625,0.5753,0.1038,-9.252,-15.5061,32.8597,958.5733
1626,0.4821,0.1004,-9.0571,-14.8373,31.86,959.4304
1627,0.537,0.1021,-8.7661,-15.3074,32.5998,960.3527
1628,0.5237,0.0849,-9.5799,-15.1898,32.2342,961.3277
1629,0.5694,0.0961,-7.5736,-13.4171,32.8791,962.3417
1630,0.5104,,-8.5075,-15.1086,32.371,963.3796
1631,0.4853,0.0739,-7.541,-13.653,31.6988,964.4255
1632,0.4889,0.1068,-9.1826,-14.7169,32.2813,965.4625
1633,0.557,0.0884,-9.574,-16.2035,33.1862,966.4729
1634,0.525,0.1073,-7.8101,-14.3456,32.4916,967.4386
1635,0.4862,0.1092,-9.7614,-15.7962,32.0811,968.3409
1636,0.4908,0.0873,-9.523,-14.4564,33.454,969.1611
1637,0.4368,0.1004,-8.8839,-15.2202,32.7385,969.8805
1638,0.5147,0.0837,-10.5268,-16.2792,32.4696,970.4805
1639,0.4289,0.0677,-9.0403,-14.9102,32.102,970.943
1640,0.5299,0.0893,-9.2103,-15.5051,32.2788,971.2506
1641,0.5058,0.08,-8.7234,-14.6428,32.2256,971.3867
1642,0.5972,0.0781,-9.0818,-15.3057,30.3855,971.3358
1643,0.459,0.1046,-8.8012,-14.9801,31.8607,971.0835
1644,0.5003,0.0601,-9.9686,-16.7992,31.4587,970.6173
1645,0.5777,0.0804,-10.6005,-16.6127,31.1909,969.9258
1646,0.5547,,-8.243,-13.7934,31.3147,968.9998
1647,0.4804,0.0815,-11.1631,-17.1344,30.4466,967.8321
1648,0.5181,,-11.0836,-16.5383,30.2537,966.4174
1649,0.5099,0.07,-9.4805,-15.1904,32.05,964.7529
1650,0.5215,0.0516,-8.6126,-14.6423,31.5554,962.838
1651,0.4821,0.0514,-9.7306,-16.0446,29.8176,960.6748
1652,0.5059,0.0694,-9.0424,-15.2856,30.9189,958.2678
1653,0.4444,0.0774,-11.3885,-18.1237,31.8052,955.624
1654,0.512,0.06,-10.1322,-16.2658,31.1342,952.7532
1655,0.5223,0.0417,-11.1639,-17.0909,32.0882,949.6677
1656,0.4921,,-8.9646,-14.1069,32.0239,946.3825
1657,0.4329,0.0786,-10.7439,-16.4798,30.6467,942.9149
1658,0.5326,0.0496,-10.4394,-16.8718,31.4551,939.2849
1659,0.5025,0.065,-8.9117,-15.6314,31.366,935.5147
1660,0.453,0.038,-8.3753,-14.4785,30.9081,931.6287
1661,0.4642,0.046,-9.2507,-14.8448,30.9882,927.6536
1662,0.4081,0.0538,-8.5646,-14.6749,31.5078,923.6176
1663,0.4191,0.0513,-8.4871,-14.2161,31.7483,919.551
1664,0.43,0.0377,-8.9872,-15.0778,32.4537,915.4852
1665,0.4915,0.0378,-9.5903,-15.2318,33.0698,911.4532
1666,0.407,0.0603,-8.1656,-14.9642,32.918,907.4886
1667,,,-8.0348,-13.2327,33.2322,903.626
1668,0.3902,0.0691,-7.7237,-14.2799,32.7985,899.9003
1669,0.4107,0.0742,-8.1101,-13.7132,33.4994,896.3465
1670,0.3838,,-9.2236,-15.3597,,892.9995
1671,0.413,0.0526,-7.675,-13.7329,33.2321,889.8937
1672,0.3452,0.0746,-8.1772,-14.2977,34.8122,887.0626
1673,0.2922,0.0692,-8.5224,-14.3946,32.4484,884.5386
1674,0.2884,0.0513,-8.344,-14.1153,32.8896,882.3529
1675,0.3112,0.0531,-8.6454,-14.1162,34.4025,880.5347
1676,0.2716,0.074,-7.3802,-12.6763,34.1639,879.1113
1677,0.3275,0.0686,-9.2376,-15.0717,33.5999,878.1076
1678,0.2824,0.073,-8.9237,-14.0669,33.9561,877.5461
1679,0.3866,0.0888,-8.4319,-14.3854,34.1472,877.4464
1680,0.5156,0.0933,-7.2388,-12.7,32.2657,953.0973
1681,0.584,0.1025,-7.6934,-13.4791,32.5862,953.548
1682,0.5217,0.0655,-9.8658,-16.1404,32.9585,954.1156
1683,0.5385,0.0937,-7.4974,-13.4068,,954.7939
1684,0.5557,0.1007,-7.5331,-13.2815,31.3462,955.575
1685,0.4492,0.0756,-9.5942,-15.6103,31.38,956.4492
1686,0.5445,0.0873,-10.7224,-16.516,33.0754,957.4055
1687,0.6045,0.0861,-8.8204,-14.3877,32.5989,958.431
1688,0.5042,0.0972,-7.9285,-13.9402,32.4289,959.5117
1689,0.5273,0.1169,-7.6228,-15.0948,32.537,960.6322
1690,0.5531,0.1218,-9.6667,-14.8275,32.3702,961.776
1691,0.5015,0.0877,-7.6463,-13.7951,31.7238,962.9255
1692,0.4813,0.1035,-10.9109,-17.3226,32.6845,964.0623
1693,0.4107,0.1032,-9.5054,-16.0674,32.2339,965.1673
1694,0.5251,,-9.6277,-15.7959,31.5841,966.221
1695,0.4933,0.0993,-8.4545,-14.7359,32.5985,967.2037
1696,0.4562,0.0968,-8.4186,-14.7871,31.9401,968.0954
1697,0.5012,0.1118,-8.7721,-15.1131,,968.8766
1698,0.4726,0.103,-10.6903,-16.4254,31.9855,969.5279
1699,0.4751,0.0751,-8.9894,-13.9742,32.5213,970.0305
1700,0.521,0.0952,-9.3361,-14.9258,32.0423,970.3667
1701,0.4441,0.0941,-11.1375,-16.5762,,970.5196
1702,0.5405,0.0848,-11.5037,-17.6924,31.9495,970.4736
1703,0.4439,0.0921,-9.0611,-15.0087,31.8947,970.2145
1704,0.4744,0.0782,-10.0679,-15.8547,31.9177,969.7301
1705,0.579,,-10.9748,-17.3046,32.1666,969.0095
1706,0.5482,0.0722,-10.1261,-16.339,31.1159,968.0443
1707,0.5078,0.044,-9.671,-15.2437,31.8344,966.828
1708,0.4668,0.0647,-10.0207,-15.4755,30.3558,965.3566
1709,,,-11.1776,-17.1439,31.2857,963.6283
1710,0.5074,0.0466,-8.3987,-14.9963,31.1708,961.644
1711,0.5054,0.0758,-9.0646,-15.2124,32.1941,959.4073
1712,0.4991,0.0625,-10.0871,-16.8078,31.234,956.9243
1713,0.4997,0.0541,-9.9962,-15.9586,31.7082,954.2038
1714,0.49,0.0459,-9.405,-15.2773,30.3155,951.2574
1715,0.438,,-10.5204,-16.6557,31.2046,948.0993
1716,0.4713,0.0616,-9.2752,-15.1544,30.9649,944.7463
1717,0.5242,0.0387,-10.5081,-16.2996,33.0291,941.2178
1718,0.4278,0.0476,-9.4045,-15.2761,,937.5356
1719,0.4692,0.0575,-10.1831,-16.7838,31.7708,933.7241
1720,0.4375,0.0234,-10.0395,-16.1661,31.9138,929.8094
1721,0.4676,0.0458,-7.7232,-13.5183,31.0073,925.8199
1722,0.4398,0.0415,-8.8864,-14.097,31.7799,921.7857
1723,0.506,0.0454,-8.6623,-14.7982,32.4831,917.7386
1724,0.4581,0.0416,-10.3336,-16.0581,32.4457,913.7116
1725,0.3758,0.0502,-9.1015,-14.6624,31.1759,909.7388
1726,0.4451,0.0727,-8.1587,-14.257,32.3844,905.855
1727,,0.0471,-8.282,-13.7078,33.5107,902.0958
1728,0.3739,0.056,-10.077,-15.4759,33.4283,898.4968
1729,0.3985,0.0782,-8.1128,-13.4226,33.9852,895.0934
1730,0.3551,0.0496,-7.9193,-13.6901,32.8424,891.9209
1731,0.3992,0.0801,-7.1299,-11.9498,34.3802,889.0135
1732,0.3212,0.0606,-8.6367,-14.9444,33.7598,886.4046
1733,0.3162,0.0843,-9.8739,-14.8119,34.9116,884.1261
1734,0.3037,0.0744,-8.8583,-14.4742,34.1214,882.2084
1735,0.2965,0.0716,-8.9326,-14.2624,33.0459,880.6796
1736,0.3528,0.0698,-7.4736,-13.6336,34.9289,879.5658
1737,0.3241,0.0657,,-15.8363,34.2867,878.8903
